timestamp,MW,kV,,
15-02-15 12:00,6.24,10.5,,
15-02-15 13:00,5.74,10.5,,
15-02-15 14:00,8.73,10.49,,
15-02-15 15:00,8.69,10.49,,
15-02-15 16:00,8.84,10.48,,
15-02-15 17:00,10.92,10.39,,
15-02-15 18:00,10.74,10.39,,
15-02-15 19:00,11.02,10.43,,
15-02-15 20:00,11.12,10.42,,
15-02-15 21:00,11.79,10.48,,
15-02-15 22:00,11.84,10.55,,
15-02-15 23:00,12.25,10.6,,
16-02-15 0:00,12.17,10.63,,
16-02-15 1:00,12.6,10.64,,
16-02-15 2:00,12.47,10.6,,
16-02-15 3:00,12.4,10.58,,
16-02-15 4:00,11.99,10.55,,
16-02-15 5:00,11.76,10.53,,
16-02-15 6:00,12.22,10.39,,
16-02-15 7:00,12.34,10.44,,
16-02-15 8:00,12.71,10.56,,
16-02-15 9:00,12.61,10.46,,
16-02-15 10:00,12.45,10.43,,
16-02-15 11:00,11.99,10.51,,
16-02-15 12:00,11.43,10.62,,
16-02-15 13:00,10.73,10.65,,
16-02-15 14:00,10.23,10.55,,
16-02-15 15:00,9.26,10.6,,
16-02-15 16:00,9.1,10.63,,
16-02-15 17:00,8.48,10.6,,
16-02-15 18:00,8.27,10.6,,
16-02-15 19:00,5.42,10.43,,
16-02-15 20:00,2.27,10.4,,
16-02-15 21:00,1.36,10.41,,
16-02-15 22:00,0.95,10.4,,
16-02-15 23:00,0.55,10.42,,
17-02-15 0:00,1.01,10.43,,
17-02-15 1:00,1.29,10.43,,
17-02-15 2:00,0.73,10.43,,
17-02-15 3:00,1.61,10.43,,
17-02-15 4:00,2.27,10.41,,
17-02-15 5:00,1.97,10.38,,
17-02-15 6:00,2.79,10.45,,
17-02-15 7:00,3.36,10.52,,
17-02-15 8:00,4.81,10.52,,
17-02-15 9:00,2.66,10.53,,
17-02-15 10:00,3.91,10.49,,
17-02-15 11:00,5.77,10.54,,
17-02-15 12:00,5.59,10.64,,
17-02-15 13:00,3.07,10.61,,
17-02-15 14:00,3.5,10.47,,
17-02-15 15:00,5.31,10.41,,
17-02-15 16:00,3.86,10.39,,
17-02-15 17:00,7.62,10.39,,
17-02-15 18:00,6.14,10.37,,
17-02-15 19:00,5.97,10.39,,
17-02-15 20:00,8.74,10.4,,
17-02-15 21:00,9.7,10.51,,
17-02-15 22:00,9.55,10.5,,
17-02-15 23:00,8.93,10.54,,
18-02-15 0:00,7.99,10.56,,
18-02-15 1:00,9.3,10.54,,
18-02-15 2:00,9.05,10.58,,
18-02-15 3:00,8.36,10.59,,
18-02-15 4:00,9.06,10.58,,
18-02-15 5:00,10.03,10.47,,
18-02-15 6:00,8.52,10.41,,
18-02-15 7:00,10.39,10.54,,
18-02-15 8:00,12.49,10.53,,
18-02-15 9:00,12.38,10.49,,
18-02-15 10:00,10.89,10.47,,
18-02-15 11:00,10.21,10.53,,
18-02-15 12:00,10.21,10.57,,
18-02-15 13:00,10.05,10.59,,
18-02-15 14:00,10.15,10.5,,
18-02-15 15:00,10.18,10.48,,
18-02-15 16:00,11.26,10.58,,
18-02-15 17:00,9.63,10.61,,
18-02-15 18:00,9.46,10.46,,
18-02-15 19:00,8.85,10.51,,
18-02-15 20:00,9.08,10.48,,
18-02-15 21:00,9.26,10.44,,
18-02-15 22:00,9.8,10.47,,
18-02-15 23:00,9.82,10.52,,
19-02-15 0:00,9.45,10.57,,
19-02-15 1:00,9.93,10.57,,
19-02-15 2:00,9.66,10.58,,
19-02-15 3:00,9.33,10.52,,
19-02-15 4:00,8.51,10.56,,
19-02-15 5:00,9.86,10.57,,
19-02-15 6:00,9.87,10.56,,
19-02-15 7:00,8.82,10.55,,
19-02-15 8:00,8.69,10.53,,
19-02-15 9:00,7.44,10.65,,
19-02-15 10:00,9.53,10.48,,
19-02-15 11:00,10.08,10.4,,
19-02-15 12:00,10.08,10.41,,
19-02-15 13:00,10.41,10.55,,
19-02-15 14:00,10.11,10.59,,
19-02-15 15:00,10.22,10.48,,
19-02-15 16:00,10.21,10.43,,
19-02-15 17:00,10.11,10.43,,
19-02-15 18:00,10.18,10.56,,
19-02-15 19:00,10.23,10.52,,
19-02-15 20:00,10.26,10.47,,
19-02-15 21:00,10.2,10.52,,
19-02-15 22:00,10.21,10.53,,
19-02-15 23:00,10.24,10.55,,
20-02-15 0:00,10.14,10.63,,
20-02-15 1:00,9.98,10.58,,
20-02-15 2:00,7.35,10.58,,
20-02-15 3:00,4.75,10.59,,
20-02-15 4:00,5.21,10.59,,
20-02-15 5:00,5.02,10.54,,
20-02-15 6:00,3.72,10.46,,
20-02-15 7:00,3.72,10.51,,
20-02-15 8:00,5.33,10.57,,
20-02-15 9:00,6.01,10.6,,
20-02-15 10:00,6.21,10.55,,
20-02-15 11:00,6.35,10.57,,
20-02-15 12:00,6.07,10.62,,
20-02-15 13:00,5.84,10.65,,
20-02-15 14:00,4.65,10.56,,
20-02-15 15:00,2.57,10.6,,
20-02-15 16:00,1.82,10.54,,
20-02-15 17:00,3.72,10.53,,
20-02-15 18:00,5.35,10.52,,
20-02-15 19:00,1.51,10.58,,
20-02-15 20:00,2.13,10.63,,
20-02-15 21:00,4.26,10.61,,
20-02-15 22:00,4.2,10.61,,
20-02-15 23:00,3.36,10.62,,
21-02-15 0:00,3.2,10.62,,
21-02-15 1:00,1.89,10.63,,
21-02-15 2:00,0.91,10.61,,
21-02-15 3:00,0.34,10.6,,
21-02-15 4:00,0.47,10.56,,
21-02-15 5:00,0.05,10.51,,
21-02-15 6:00,0.19,10.54,,
21-02-15 7:00,-0.08,10.52,,
21-02-15 8:00,-0.11,10.55,,
21-02-15 9:00,-0.1,10.56,,
21-02-15 10:00,-0.11,10.56,,
21-02-15 11:00,-0.11,10.56,,
21-02-15 12:00,-0.11,10.56,,
21-02-15 13:00,-0.11,10.59,,
21-02-15 14:00,-0.11,10.62,,
21-02-15 15:00,-0.06,10.61,,
21-02-15 16:00,0.19,10.6,,
21-02-15 17:00,0.89,10.55,,
21-02-15 18:00,0.93,10.55,,
21-02-15 19:00,1.46,10.61,,
21-02-15 20:00,1.79,10.65,,
21-02-15 21:00,3.02,10.67,,
21-02-15 22:00,1.82,10.57,,
21-02-15 23:00,4.65,10.49,,
22-02-15 0:00,4.33,10.5,,
22-02-15 1:00,4.14,10.52,,
22-02-15 2:00,5.38,10.5,,
22-02-15 3:00,5.1,10.45,,
22-02-15 4:00,3.62,10.42,,
22-02-15 5:00,6.79,10.39,,
22-02-15 6:00,9.19,10.52,,
22-02-15 7:00,9.33,10.54,,
22-02-15 8:00,6.26,10.65,,
22-02-15 9:00,1.56,10.62,,
22-02-15 10:00,0.83,10.6,,
22-02-15 11:00,0.66,10.62,,
22-02-15 12:00,0.71,10.63,,
22-02-15 13:00,2.37,10.65,,
22-02-15 14:00,4.3,10.62,,
22-02-15 15:00,3.16,10.61,,
22-02-15 16:00,4.27,10.55,,
22-02-15 17:00,4.59,10.49,,
22-02-15 18:00,6.84,10.41,,
22-02-15 19:00,7.83,10.44,,
22-02-15 20:00,8.13,10.41,,
22-02-15 21:00,9.43,10.51,,
22-02-15 22:00,10.12,10.45,,
22-02-15 23:00,10.19,10.42,,
23-02-15 0:00,10.41,10.59,,
23-02-15 1:00,10.18,10.53,,
23-02-15 2:00,10.05,10.52,,
23-02-15 3:00,10.02,10.5,,
23-02-15 4:00,10.7,10.43,,
23-02-15 5:00,10.5,10.45,,
23-02-15 6:00,10.19,10.49,,
23-02-15 7:00,10.24,10.55,,
23-02-15 8:00,10.46,10.53,,
23-02-15 9:00,10.38,10.59,,
23-02-15 10:00,9.8,10.57,,
23-02-15 11:00,6.1,10.59,,
23-02-15 12:00,3.61,10.61,,
23-02-15 13:00,7.15,10.57,,
23-02-15 14:00,7.82,10.64,,
23-02-15 15:00,7.89,10.63,,
23-02-15 16:00,6.1,10.57,,
23-02-15 17:00,6.5,10.58,,
23-02-15 18:00,6.36,10.6,,
23-02-15 19:00,6.35,10.61,,
23-02-15 20:00,7.44,10.62,,
23-02-15 21:00,7.73,10.64,,
23-02-15 22:00,6.62,10.65,,
23-02-15 23:00,5.89,10.59,,
24-02-15 0:00,8.6,10.55,,
24-02-15 1:00,7.92,10.59,,
24-02-15 2:00,6.44,10.62,,
24-02-15 3:00,6.67,10.66,,
24-02-15 4:00,2.78,10.62,,
24-02-15 5:00,5.09,10.52,,
24-02-15 6:00,6.99,10.43,,
24-02-15 7:00,8.36,10.53,,
24-02-15 8:00,9.7,10.54,,
24-02-15 9:00,8.24,10.65,,
24-02-15 10:00,9.41,10.55,,
24-02-15 11:00,10.17,10.6,,
24-02-15 12:00,10.17,10.62,,
24-02-15 13:00,10.24,10.58,,
24-02-15 14:00,9.27,10.48,,
24-02-15 15:00,8.88,10.53,,
24-02-15 16:00,8.71,10.64,,
24-02-15 17:00,8.25,10.66,,
24-02-15 18:00,9.65,10.59,,
24-02-15 19:00,9.67,10.6,,
24-02-15 20:00,9.82,10.51,,
24-02-15 21:00,10.01,10.61,,
24-02-15 22:00,10.16,10.49,,
24-02-15 23:00,10.13,10.51,,
25-02-15 0:00,9.71,10.63,,
25-02-15 1:00,9.47,10.61,,
25-02-15 2:00,8.05,10.54,,
25-02-15 3:00,7.4,10.57,,
25-02-15 4:00,7.13,10.55,,
25-02-15 5:00,6.33,10.54,,
25-02-15 6:00,4.27,10.43,,
25-02-15 7:00,3.64,10.55,,
25-02-15 8:00,3.57,10.58,,
25-02-15 9:00,3.4,10.58,,
25-02-15 10:00,4.59,10.6,,
25-02-15 11:00,3.47,10.62,,
25-02-15 12:00,2.46,10.47,,
25-02-15 13:00,3.06,10.41,,
25-02-15 14:00,2.99,10.44,,
25-02-15 15:00,2.27,10.51,,
25-02-15 16:00,1.42,10.36,,
25-02-15 17:00,1.08,10.48,,
25-02-15 18:00,1.78,10.53,,
25-02-15 19:00,2.8,10.58,,
25-02-15 20:00,2.41,10.6,,
25-02-15 21:00,3.83,10.64,,
25-02-15 22:00,4.29,10.48,,
25-02-15 23:00,3.04,10.47,,
26-02-15 0:00,2.2,10.45,,
26-02-15 1:00,1.76,10.46,,
26-02-15 2:00,1.61,10.43,,
26-02-15 3:00,1.46,10.43,,
26-02-15 4:00,1.99,10.41,,
26-02-15 5:00,1.57,10.4,,
26-02-15 6:00,1.69,10.44,,
26-02-15 7:00,2.56,10.52,,
26-02-15 8:00,3.24,10.6,,
26-02-15 9:00,4.37,10.61,,
26-02-15 10:00,8.66,10.45,,
26-02-15 11:00,9.12,10.44,,
26-02-15 12:00,9.52,10.45,,
26-02-15 13:00,8.93,10.46,,
26-02-15 14:00,9.02,10.43,,
26-02-15 15:00,7.45,10.51,,
26-02-15 16:00,6.97,10.55,,
26-02-15 17:00,7.57,10.5,,
26-02-15 18:00,6.31,10.49,,
26-02-15 19:00,7.83,10.49,,
26-02-15 20:00,9.42,10.47,,
26-02-15 21:00,9.79,10.5,,
26-02-15 22:00,9.82,10.54,,
26-02-15 23:00,9.44,10.62,,
27-02-15 0:00,9.05,10.5,,
27-02-15 1:00,6.6,10.58,,
27-02-15 2:00,2.24,10.61,,
27-02-15 3:00,0.11,10.64,,
27-02-15 4:00,-0.11,10.49,,
27-02-15 5:00,-0.1,10.4,,
27-02-15 6:00,-0.11,10.45,,
27-02-15 7:00,-0.04,10.55,,
27-02-15 8:00,0.26,10.57,,
27-02-15 9:00,0.56,10.61,,
27-02-15 10:00,0.11,10.6,,
27-02-15 11:00,-0.1,10.63,,
27-02-15 12:00,0.07,10.53,,
27-02-15 13:00,0.24,10.52,,
27-02-15 14:00,0.63,10.4,,
27-02-15 15:00,1.31,10.52,,
27-02-15 16:00,0.99,10.53,,
27-02-15 17:00,1.37,10.51,,
27-02-15 18:00,1.36,10.46,,
27-02-15 19:00,1.38,10.53,,
27-02-15 20:00,1.12,10.57,,
27-02-15 21:00,1.05,10.57,,
27-02-15 22:00,1.16,10.59,,
27-02-15 23:00,1.13,10.57,,
28-02-15 0:00,2.09,10.57,,
28-02-15 1:00,3.24,10.59,,
28-02-15 2:00,2.56,10.6,,
28-02-15 3:00,1.8,10.58,,
28-02-15 4:00,2.47,10.58,,
28-02-15 5:00,3.52,10.53,,
28-02-15 6:00,5.39,10.5,,
28-02-15 7:00,5.03,10.47,,
28-02-15 8:00,5.06,10.44,,
28-02-15 9:00,4.93,10.47,,
28-02-15 10:00,7.44,10.44,,
28-02-15 11:00,8.94,10.44,,
28-02-15 12:00,9.45,10.45,,
28-02-15 13:00,9.5,10.58,,
28-02-15 14:00,9.89,10.57,,
28-02-15 15:00,10.04,10.59,,
28-02-15 16:00,9.95,10.6,,
28-02-15 17:00,10,10.58,,
28-02-15 18:00,9.95,10.49,,
28-02-15 19:00,10.2,10.44,,
28-02-15 20:00,10.19,10.43,,
28-02-15 21:00,10.17,10.55,,
28-02-15 22:00,10.23,10.57,,
28-02-15 23:00,10.2,10.53,,
01-03-15 0:00,10.18,10.66,,
01-03-15 1:00,10.21,10.62,,
01-03-15 2:00,10.2,10.66,,
01-03-15 3:00,10.18,10.53,,
01-03-15 4:00,10.17,10.46,,
01-03-15 5:00,9.95,10.42,,
01-03-15 6:00,9.82,10.5,,
01-03-15 7:00,10.21,10.58,,
01-03-15 8:00,10.23,10.61,,
01-03-15 9:00,10.21,10.61,,
01-03-15 10:00,9.45,10.59,,
01-03-15 11:00,7.64,10.51,,
01-03-15 12:00,9.43,10.39,,
01-03-15 13:00,9.45,10.46,,
01-03-15 14:00,9.34,10.52,,
01-03-15 15:00,9.89,10.57,,
01-03-15 16:00,7.38,10.49,,
01-03-15 17:00,9.44,10.48,,
01-03-15 18:00,8.11,10.47,,
01-03-15 19:00,9.21,10.48,,
01-03-15 20:00,8.85,10.53,,
01-03-15 21:00,7.42,10.6,,
01-03-15 22:00,8.66,10.64,,
01-03-15 23:00,8.74,10.61,,
02-03-15 0:00,6.26,10.45,,
02-03-15 1:00,6.32,10.5,,
02-03-15 2:00,4.4,10.51,,
02-03-15 3:00,2.51,10.47,,
02-03-15 4:00,0.55,10.42,,
02-03-15 5:00,1.39,10.43,,
02-03-15 6:00,0.59,10.42,,
02-03-15 7:00,-0.04,10.6,,
02-03-15 8:00,1.46,10.51,,
02-03-15 9:00,1.2,10.52,,
02-03-15 10:00,0.33,10.48,,
02-03-15 11:00,-0.03,10.47,,
02-03-15 12:00,-0.05,10.47,,
02-03-15 13:00,0.02,10.45,,
02-03-15 14:00,1.1,10.61,,
02-03-15 15:00,3.51,10.52,,
02-03-15 16:00,3.93,10.54,,
02-03-15 17:00,6.36,10.57,,
02-03-15 18:00,6.37,10.62,,
02-03-15 19:00,5.49,10.65,,
02-03-15 20:00,6.41,10.6,,
02-03-15 21:00,5,10.64,,
02-03-15 22:00,4.28,10.65,,
02-03-15 23:00,4.57,10.65,,
03-03-15 0:00,3.45,10.63,,
03-03-15 1:00,3.81,10.63,,
03-03-15 2:00,3.25,10.6,,
03-03-15 3:00,4.96,10.55,,
03-03-15 4:00,5.56,10.6,,
03-03-15 5:00,4.89,10.55,,
03-03-15 6:00,3.33,10.49,,
03-03-15 7:00,3.07,10.46,,
03-03-15 8:00,3.72,10.48,,
03-03-15 9:00,2.39,10.46,,
03-03-15 10:00,3.17,10.48,,
03-03-15 11:00,3.37,10.55,,
03-03-15 12:00,4.97,10.54,,
03-03-15 13:00,6.04,10.56,,
03-03-15 14:00,5.56,10.61,,
03-03-15 15:00,1.99,10.6,,
03-03-15 16:00,4.78,10.6,,
03-03-15 17:00,5.88,10.62,,
03-03-15 18:00,7.5,10.59,,
03-03-15 19:00,3.26,10.64,,
03-03-15 20:00,3.08,10.63,,
03-03-15 21:00,3.28,10.61,,
03-03-15 22:00,2.93,10.59,,
03-03-15 23:00,1.3,10.58,,
04-03-15 0:00,1.92,10.59,,
04-03-15 1:00,2.56,10.59,,
04-03-15 2:00,2.93,10.59,,
04-03-15 3:00,2.41,10.6,,
04-03-15 4:00,3,10.59,,
04-03-15 5:00,2.27,10.53,,
04-03-15 6:00,2.05,10.41,,
04-03-15 7:00,1.97,10.52,,
04-03-15 8:00,2.87,10.59,,
04-03-15 9:00,0.63,10.58,,
04-03-15 10:00,0.26,10.54,,
04-03-15 11:00,-0.07,10.58,,
04-03-15 12:00,-0.09,10.62,,
04-03-15 13:00,-0.09,10.6,,
04-03-15 14:00,1.05,10.63,,
04-03-15 15:00,1.98,10.43,,
04-03-15 16:00,2.47,10.39,,
04-03-15 17:00,1.65,10.39,,
04-03-15 18:00,1.91,10.34,,
04-03-15 19:00,2.26,10.36,,
04-03-15 20:00,3.3,10.42,,
04-03-15 21:00,3.76,10.4,,
04-03-15 22:00,5.95,10.47,,
04-03-15 23:00,5.9,10.47,,
05-03-15 0:00,6.05,10.48,,
05-03-15 1:00,7.35,10.46,,
05-03-15 2:00,6.12,10.45,,
05-03-15 3:00,4.53,10.43,,
05-03-15 4:00,7.16,10.42,,
05-03-15 5:00,8.76,10.38,,
05-03-15 6:00,6.26,10.47,,
05-03-15 7:00,6.05,10.39,,
05-03-15 8:00,4.09,10.45,,
05-03-15 9:00,2.11,10.5,,
05-03-15 10:00,3.96,10.46,,
05-03-15 11:00,2.99,10.44,,
05-03-15 12:00,3.83,10.48,,
05-03-15 13:00,2.86,10.46,,
05-03-15 14:00,1.93,10.52,,
05-03-15 15:00,2.46,10.58,,
05-03-15 16:00,2.97,10.59,,
05-03-15 17:00,3.06,10.59,,
05-03-15 18:00,3.43,10.56,,
05-03-15 19:00,4.76,10.57,,
05-03-15 20:00,5.86,10.57,,
05-03-15 21:00,5.84,10.58,,
05-03-15 22:00,5.24,10.58,,
05-03-15 23:00,5.58,10.61,,
06-03-15 0:00,6.33,10.65,,
06-03-15 1:00,7.37,10.63,,
06-03-15 2:00,10.61,10.56,,
06-03-15 3:00,10.76,10.55,,
06-03-15 4:00,11.63,10.5,,
06-03-15 5:00,9.76,10.54,,
06-03-15 6:00,8.87,10.47,,
06-03-15 7:00,9.01,10.39,,
06-03-15 8:00,7.39,10.39,,
06-03-15 9:00,5.57,10.44,,
06-03-15 10:00,4.55,10.44,,
06-03-15 11:00,4.23,10.47,,
06-03-15 12:00,4.64,10.51,,
06-03-15 13:00,5.99,10.55,,
06-03-15 14:00,4.55,10.6,,
06-03-15 15:00,4.74,10.64,,
06-03-15 16:00,4.86,10.64,,
06-03-15 17:00,2.42,10.61,,
06-03-15 18:00,3.87,10.6,,
06-03-15 19:00,4.05,10.65,,
06-03-15 20:00,5.93,10.64,,
06-03-15 21:00,7.2,10.58,,
06-03-15 22:00,9.22,10.59,,
06-03-15 23:00,10.11,10.55,,
07-03-15 0:00,9.92,10.54,,
07-03-15 1:00,10.49,10.51,,
07-03-15 2:00,11.31,10.48,,
07-03-15 3:00,11.81,10.53,,
07-03-15 4:00,10.6,10.5,,
07-03-15 5:00,12.15,10.53,,
07-03-15 6:00,11.22,10.47,,
07-03-15 7:00,10.23,10.44,,
07-03-15 8:00,10.51,10.42,,
07-03-15 9:00,12.61,10.39,,
07-03-15 10:00,12.17,10.47,,
07-03-15 11:00,10.21,10.51,,
07-03-15 12:00,10.13,10.49,,
07-03-15 13:00,9.91,10.63,,
07-03-15 14:00,11.14,10.64,,
07-03-15 15:00,12.36,10.63,,
07-03-15 16:00,12.07,10.49,,
07-03-15 17:00,10.83,10.5,,
07-03-15 18:00,9.94,10.47,,
07-03-15 19:00,12.39,10.42,,
07-03-15 20:00,11.25,10.49,,
07-03-15 21:00,10.35,10.46,,
07-03-15 22:00,12.66,10.46,,
07-03-15 23:00,11.33,10.55,,
08-03-15 0:00,10.03,10.52,,
08-03-15 1:00,10.52,10.51,,
08-03-15 2:00,12.23,10.53,,
08-03-15 3:00,11.37,10.61,,
08-03-15 4:00,11.26,10.61,,
08-03-15 5:00,9.69,10.6,,
08-03-15 6:00,9.95,10.56,,
08-03-15 7:00,9.49,10.56,,
08-03-15 8:00,9.5,10.52,,
08-03-15 9:00,11.82,10.47,,
08-03-15 10:00,12.08,10.61,,
08-03-15 11:00,11.23,10.48,,
08-03-15 12:00,10.68,10.5,,
08-03-15 13:00,11.59,10.62,,
08-03-15 14:00,10.73,10.55,,
08-03-15 15:00,11.79,10.5,,
08-03-15 16:00,11.85,10.5,,
08-03-15 17:00,9.89,10.5,,
08-03-15 18:00,7.14,10.55,,
08-03-15 19:00,7.09,10.57,,
08-03-15 20:00,6.84,10.53,,
08-03-15 21:00,6.21,10.51,,
08-03-15 22:00,8.55,10.6,,
08-03-15 23:00,9.43,10.59,,
09-03-15 0:00,4.85,10.63,,
09-03-15 1:00,2.24,10.61,,
09-03-15 2:00,2.38,10.45,,
09-03-15 3:00,2.16,10.42,,
09-03-15 4:00,1.54,10.4,,
09-03-15 5:00,2.11,10.38,,
09-03-15 6:00,2.45,10.5,,
09-03-15 7:00,1.75,10.41,,
09-03-15 8:00,0.75,10.42,,
09-03-15 9:00,-0.07,10.48,,
09-03-15 10:00,0.46,10.47,,
09-03-15 11:00,0.49,10.47,,
09-03-15 12:00,0,10.54,,
09-03-15 13:00,0.08,10.49,,
09-03-15 14:00,0.21,10.52,,
09-03-15 15:00,1.3,10.6,,
09-03-15 16:00,2.67,10.61,,
09-03-15 17:00,2.73,10.59,,
09-03-15 18:00,2.63,10.57,,
09-03-15 19:00,3.11,10.6,,
09-03-15 20:00,5.45,10.54,,
09-03-15 21:00,8.16,10.51,,
09-03-15 22:00,7.73,10.49,,
09-03-15 23:00,11.2,10.41,,
10-03-15 0:00,12,10.43,,
10-03-15 1:00,12.55,10.63,,
10-03-15 2:00,12.63,10.49,,
10-03-15 3:00,12.55,10.6,,
10-03-15 4:00,12.6,10.58,,
10-03-15 5:00,12.63,10.47,,
10-03-15 6:00,12.74,10.41,,
10-03-15 7:00,12.66,10.38,,
10-03-15 8:00,12.64,10.39,,
10-03-15 9:00,12.07,10.45,,
10-03-15 10:00,8.32,10.43,,
10-03-15 11:00,7.48,10.56,,
10-03-15 12:00,7.71,10.46,,
10-03-15 13:00,9.94,10.43,,
10-03-15 14:00,10.4,10.42,,
10-03-15 15:00,10.67,10.51,,
10-03-15 16:00,10.27,10.57,,
10-03-15 17:00,10.19,10.58,,
10-03-15 18:00,12.11,10.58,,
10-03-15 19:00,12.49,10.57,,
10-03-15 20:00,12.52,10.56,,
10-03-15 21:00,12.58,10.59,,
10-03-15 22:00,12.44,10.61,,
10-03-15 23:00,11.97,10.57,,
11-03-15 0:00,12.5,10.58,,
11-03-15 1:00,12.7,10.51,,
11-03-15 2:00,12.7,10.51,,
11-03-15 3:00,12.66,10.5,,
11-03-15 4:00,11.47,10.53,,
11-03-15 5:00,8.24,10.61,,
11-03-15 6:00,4.41,10.54,,
11-03-15 7:00,3.12,10.43,,
11-03-15 8:00,3.44,10.46,,
11-03-15 9:00,1.31,10.49,,
11-03-15 10:00,1.07,10.45,,
11-03-15 11:00,1.37,10.47,,
11-03-15 12:00,1.26,10.53,,
11-03-15 13:00,0.28,10.49,,
11-03-15 14:00,0.26,10.54,,
11-03-15 15:00,0.06,10.61,,
11-03-15 16:00,-0.06,10.5,,
11-03-15 17:00,-0.04,10.5,,
11-03-15 18:00,0.16,10.47,,
11-03-15 19:00,0.34,10.46,,
11-03-15 20:00,1.69,10.5,,
11-03-15 21:00,2.76,10.52,,
11-03-15 22:00,0.98,10.5,,
11-03-15 23:00,2.08,10.4,,
12-03-15 0:00,2.38,10.36,,
12-03-15 1:00,4.59,10.39,,
12-03-15 2:00,1.7,10.38,,
12-03-15 3:00,-0.1,10.36,,
12-03-15 4:00,-0.13,10.34,,
12-03-15 5:00,-0.13,10.46,,
12-03-15 6:00,-0.13,10.52,,
12-03-15 7:00,-0.13,10.47,,
12-03-15 8:00,0.04,10.46,,
12-03-15 9:00,-0.11,10.48,,
12-03-15 10:00,-0.11,10.49,,
12-03-15 11:00,-0.12,10.55,,
12-03-15 12:00,-0.07,10.56,,
12-03-15 13:00,-0.09,10.49,,
12-03-15 14:00,0.08,10.53,,
12-03-15 15:00,0.29,10.6,,
12-03-15 16:00,1.95,10.59,,
12-03-15 17:00,2.73,10.6,,
12-03-15 18:00,3.65,10.59,,
12-03-15 19:00,3.72,10.59,,
12-03-15 20:00,6.25,10.63,,
12-03-15 21:00,5.18,10.63,,
12-03-15 22:00,3.04,10.65,,
12-03-15 23:00,3.03,10.51,,
13-03-15 0:00,1.32,10.46,,
13-03-15 1:00,0.84,10.44,,
13-03-15 2:00,0.82,10.43,,
13-03-15 3:00,0.83,10.44,,
13-03-15 4:00,0.49,10.42,,
13-03-15 5:00,0.55,10.39,,
13-03-15 6:00,1.09,10.44,,
13-03-15 7:00,1.57,10.52,,
13-03-15 8:00,2.17,10.51,,
13-03-15 9:00,1.7,10.56,,
13-03-15 10:00,3.91,10.55,,
13-03-15 11:00,2.85,10.58,,
13-03-15 12:00,3.24,10.65,,
13-03-15 13:00,3.56,10.56,,
13-03-15 14:00,3.82,10.42,,
13-03-15 15:00,3.56,10.47,,
13-03-15 16:00,5.17,10.44,,
13-03-15 17:00,6.75,10.45,,
13-03-15 18:00,4.45,10.41,,
13-03-15 19:00,2.42,10.44,,
13-03-15 20:00,4.51,10.51,,
13-03-15 21:00,5.63,10.54,,
13-03-15 22:00,5.09,10.55,,
13-03-15 23:00,6.32,10.55,,
14-03-15 0:00,7.59,10.44,,
14-03-15 1:00,6.65,10.44,,
14-03-15 2:00,6.24,10.44,,
14-03-15 3:00,5.1,10.41,,
14-03-15 4:00,5.28,10.39,,
14-03-15 5:00,5.53,10.36,,
14-03-15 6:00,4.68,10.47,,
14-03-15 7:00,4.2,10.47,,
14-03-15 8:00,3.11,10.57,,
14-03-15 9:00,4.33,10.61,,
14-03-15 10:00,5.08,10.59,,
14-03-15 11:00,6.99,10.59,,
14-03-15 12:00,6.97,10.6,,
14-03-15 13:00,6.93,10.64,,
14-03-15 14:00,5.75,10.65,,
14-03-15 15:00,4.93,10.65,,
14-03-15 16:00,4.66,10.64,,
14-03-15 17:00,4.6,10.66,,
14-03-15 18:00,4.01,10.65,,
14-03-15 19:00,5.17,10.57,,
14-03-15 20:00,5.37,10.53,,
14-03-15 21:00,5.44,10.55,,
14-03-15 22:00,5.62,10.58,,
14-03-15 23:00,8.73,10.42,,
15-03-15 0:00,8.42,10.42,,
15-03-15 1:00,7.95,10.42,,
15-03-15 2:00,6.95,10.42,,
15-03-15 3:00,6.11,10.41,,
15-03-15 4:00,5.58,10.4,,
15-03-15 5:00,4.64,10.38,,
15-03-15 6:00,5.93,10.37,,
15-03-15 7:00,5.39,10.43,,
15-03-15 8:00,4.52,10.49,,
15-03-15 9:00,3.67,10.5,,
15-03-15 10:00,7.56,10.47,,
15-03-15 11:00,7.85,10.47,,
15-03-15 12:00,8.39,10.49,,
15-03-15 13:00,8.48,10.49,,
15-03-15 14:00,10.48,10.45,,
15-03-15 15:00,10.38,10.59,,
15-03-15 16:00,6.44,10.54,,
15-03-15 17:00,7.6,10.5,,
15-03-15 18:00,3.35,10.45,,
15-03-15 19:00,4.29,10.48,,
15-03-15 20:00,3.87,10.53,,
15-03-15 21:00,5.4,10.57,,
15-03-15 22:00,7.67,10.58,,
15-03-15 23:00,7.56,10.52,,
16-03-15 0:00,7.28,10.38,,
16-03-15 1:00,5.91,10.38,,
16-03-15 2:00,7.99,10.47,,
16-03-15 3:00,8,10.52,,
16-03-15 4:00,7.94,10.49,,
16-03-15 5:00,11.02,10.47,,
16-03-15 6:00,10.44,10.55,,
16-03-15 7:00,10.56,10.5,,
16-03-15 8:00,9.31,10.57,,
16-03-15 9:00,5,10.6,,
16-03-15 10:00,4.69,10.53,,
16-03-15 11:00,6.33,10.5,,
16-03-15 12:00,5.84,10.5,,
16-03-15 13:00,5.9,10.48,,
